Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
165,January - M011999,Maharashtra,Nagpur,NA,Industrial Area,7.8,22.2,NA,214
166,January - M011999,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",7.3,41.2,NA,328
167,January - M011999,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,17.4,NA,149
168,January - M011999,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",49,42.3,NA,278
169,January - M011999,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",22.5,37.3,NA,387
170,January - M011999,Maharashtra,Bombay,NA,Industrial Area,38.8,24.8,NA,321
214,January - M011999,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,20.4,28.2,NA,202
259,January - M011999,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",33.2,29.3,NA,192
267,January - M011999,Maharashtra,Chandrapur,Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",40.1,56.8,NA,178
269,January - M011999,Maharashtra,Nashik,MAPB,Industrial Area,26.2,34.1,NA,172
280,January - M011999,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",25,33.1,NA,201
281,January - M011999,Maharashtra,Chandrapur,Maharashtra State Pollution Control Board,Industrial Area,38.5,55.4,NA,179
282,January - M011999,Maharashtra,Pune,ESPU,NA,51.1,60.3,NA,174
283,January - M011999,Maharashtra,Pune,ESPU,NA,46.3,58.7,NA,241
287,January - M011999,Maharashtra,Nagpur,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",4.4,9.4,NA,247
288,January - M011999,Maharashtra,Nagpur,Visveshwaraya National Institute Of Technology,Industrial Area,6.7,10.6,NA,233
289,January - M011999,Maharashtra,Nagpur,VRCE,"Residential, Rural and other Areas",5.2,11.8,NA,262
290,January - M011999,Maharashtra,Pune,ESPU,Industrial Area,50.2,58.5,NA,305
299,January - M011999,Maharashtra,Solapur,"Walchand Institute of Technology, Solapur",Industrial Area,18.8,47.4,NA,271
300,January - M011999,Maharashtra,Solapur,"Walchand Institute of Technology, Solapur","Residential, Rural and other Areas",18.8,49.8,NA,304
303,January - M011999,Maharashtra,Thane,Thane Municipal Corporation,"Residential, Rural and other Areas",16.1,23.2,NA,99
304,January - M011999,Maharashtra,Thane,Thane Municipal Corporation,"Residential, Rural and other Areas",19.1,24.7,NA,97
305,January - M011999,Maharashtra,Thane,Thane Municipal Corporation,Industrial Area,17.3,20.5,NA,89
165,February - M021999,Maharashtra,Nagpur,NA,Industrial Area,6,20.4,NA,140
166,February - M021999,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.7,43.7,NA,257
167,February - M021999,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.2,32.2,NA,136
