Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
196,January - M011997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,26.3,14.6,NA,92
43,January - M011997,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,37.9,14.2,NA,424
196,February - M021997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,31.5,20.8,NA,207
43,February - M021997,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,39.2,15.4,NA,447
196,March - M031997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,29.2,18.2,NA,218
43,March - M031997,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,39.2,15.6,NA,377
196,April - M041997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,27,16.7,NA,145
43,April - M041997,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,36.7,13.7,NA,355
196,May - M051997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,28.1,19.3,NA,185
43,May - M051997,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,36.7,14.9,NA,420
196,June - M061997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,26.4,16.9,NA,166
43,June - M061997,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,37.7,14.2,NA,406
196,July - M071997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,28.2,19.1,NA,130
196,August - M081997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,22.9,16.4,NA,108
196,September - M091997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,31.4,17.1,NA,117
196,November - M111997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,25.9,18.6,NA,94
196,December - M121997,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,27.3,18.4,NA,99
