Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
30,4/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,79
31,4/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,88
32,4/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,98
33,4/5/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,88
29,4/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,113
30,5/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,74
31,5/9/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,76
32,5/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,125
33,5/2/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,151
29,5/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,114
30,6/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,91
31,6/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,89
32,6/4/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,78
33,6/2/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,131
29,6/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,106
30,7/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,70
31,7/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,79
32,7/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,85
33,7/6/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,78
29,7/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,133
30,8/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,65
31,8/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,68
32,8/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,96
33,8/5/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,72
29,8/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,59
29,9/10/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,99
30,9/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,73
31,9/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,116
32,9/5/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,100
33,9/5/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,67
30,10/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,98
31,10/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,158
32,10/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,103
33,10/6/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,NA,NA,NA,88
29,10/6/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,87
31,11/3/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,104
30,11/3/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.6,11.1,NA,70
33,11/3/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,4.2,23.5,NA,126
29,11/3/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.3,24,NA,154
32,11/3/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.8,9.5,NA,93
31,12/7/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,NA,NA,NA,127
30,12/2/1988,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.2,18.6,NA,94
33,12/2/1988,Kerala,Cochin,Kerala Pollution Control Board,NA,5.9,27.8,NA,124
