Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
61,1/1/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,28,245,NA
61,1/6/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,27,498,NA
61,1/8/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,7,28,143,NA
61,1/10/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,6,28,105,NA
61,13-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12,30,160,NA
61,15-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,14,31,141,NA
61,17-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,29,235,NA
61,20-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,32,239,NA
61,22-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,31,206,NA
61,24-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,30,256,NA
61,27-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,29,350,NA
61,29-01-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,28,155,NA
61,2/3/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,28,92,NA
61,2/5/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,28,193,NA
61,2/7/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,30,262,NA
61,2/10/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,29,200,NA
61,14-02-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,29,205,NA
61,17-02-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,29,133,NA
61,21-02-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,6,28,190,NA
61,24-02-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,7,28,331,NA
61,26-02-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,28,101,NA
61,28-02-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,8,28,161,NA
61,3/3/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,28,307,NA
61,3/5/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,13,28,161,NA
61,3/7/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,32,173,NA
61,3/10/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,29,140,NA
61,3/12/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,29,259,NA
61,14-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,27,158,NA
61,17-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,31,213,NA
61,21-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,31,176,NA
61,24-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12,30,128,NA
61,26-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,30,154,NA
61,28-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,30,139,NA
61,31-03-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,32,177,NA
61,4/2/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,8,29,217,NA
61,4/4/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,30,126,NA
61,4/7/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12,29,215,NA
61,4/9/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,8,31,264,NA
61,16-04-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,30,148,NA
61,21-04-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,7,31,162,NA
61,23-04-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,32,448,NA
61,25-04-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,30,330,NA
61,28-04-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,29,126,NA
61,30-04-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,7,30,199,NA
61,5/2/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,33,469,NA
61,5/5/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,30,166,NA
61,5/7/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9,29,109,NA
61,5/9/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,30,250,NA
61,5/12/2003,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,30,NA,NA
61,14-05-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,32,155,NA
61,16-05-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,8,30,225,NA
61,19-05-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,30,201,NA
61,21-05-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,28,165,NA
61,23-05-03,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,29,134,NA
