Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
165,January - M012001,Maharashtra,Nagpur,NA,Industrial Area,6,27.6,NA,197
165,February - M022001,Maharashtra,Nagpur,NA,Industrial Area,7.1,24.4,NA,207
165,March - M032001,Maharashtra,Nagpur,NA,Industrial Area,6,18.6,NA,164
165,April - M042001,Maharashtra,Nagpur,NA,Industrial Area,9.4,14.9,NA,163
165,May - M052001,Maharashtra,Nagpur,NA,Industrial Area,6.6,8.4,NA,137
165,June - M062001,Maharashtra,Nagpur,NA,Industrial Area,6,6,NA,43
165,July - M072001,Maharashtra,Nagpur,NA,Industrial Area,9.1,6.1,NA,75
165,August - M082001,Maharashtra,Nagpur,NA,Industrial Area,7,7,NA,64
165,September - M092001,Maharashtra,Nagpur,NA,Industrial Area,7.7,9.9,NA,97
165,October - M102001,Maharashtra,Nagpur,NA,Industrial Area,14.5,22.1,NA,153
165,November - M112001,Maharashtra,Nagpur,NA,Industrial Area,17.5,21.9,NA,165
165,December - M122001,Maharashtra,Nagpur,NA,Industrial Area,8.2,19.1,NA,251
166,January - M012001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,60.6,NA,222
166,February - M022001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,31.4,NA,251
166,March - M032001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,26.2,NA,212
166,April - M042001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,21.6,NA,268
166,May - M052001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,14.7,NA,320
166,June - M062001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.3,10.4,NA,155
166,July - M072001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.1,12.4,NA,149
166,August - M082001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,12.3,NA,120
166,September - M092001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.6,13.2,NA,142
166,October - M102001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",7.5,16,NA,132
166,November - M112001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",9.1,19.2,NA,203
166,December - M122001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",10.3,22.9,NA,280
167,January - M012001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.8,25.5,NA,144
167,February - M022001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,19.1,NA,239
167,March - M032001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,14.3,NA,147
167,April - M042001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,43.7,NA,260
167,May - M052001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,16.6,NA,213
167,June - M062001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,24.1,NA,101
167,July - M072001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,15.8,NA,90
167,August - M082001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.5,8.5,NA,70
167,September - M092001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,6.7,NA,74
167,October - M102001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,12.6,NA,95
167,November - M112001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6.1,17.4,NA,117
167,December - M122001,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",7.6,19.6,NA,123
168,January - M012001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",9.8,45.5,NA,294
168,February - M022001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",9.9,84.1,NA,410
168,March - M032001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",12.2,50.7,NA,225
168,April - M042001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",19.7,26.1,NA,209
168,May - M052001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6.9,18.5,NA,197
168,June - M062001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",7.2,11,NA,267
168,July - M072001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,9.8,NA,217
168,August - M082001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,6.7,NA,246
168,September - M092001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",7,15.3,NA,121
168,October - M102001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",14.1,26.8,NA,160
168,November - M112001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",27.8,22.2,NA,274
168,December - M122001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",32.6,33.6,NA,300
169,January - M012001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",14.9,38.9,NA,374
169,February - M022001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",10.2,58.8,NA,409
169,March - M032001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",13.5,33.7,NA,285
169,April - M042001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",10.2,27.2,NA,212
169,May - M052001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,18.2,NA,138
169,June - M062001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,11.9,NA,159
169,July - M072001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,13.6,NA,171
169,August - M082001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,11.7,NA,104
169,September - M092001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6.1,12.3,NA,144
169,October - M102001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",11.7,22.2,NA,205
169,November - M112001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",11.5,18.7,NA,306
169,December - M122001,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",18.3,26.7,NA,312
170,January - M012001,Maharashtra,Bombay,NA,Industrial Area,10.6,59.8,NA,396
170,February - M022001,Maharashtra,Bombay,NA,Industrial Area,7.7,56.6,NA,530
170,March - M032001,Maharashtra,Bombay,NA,Industrial Area,12.7,46.6,NA,230
170,April - M042001,Maharashtra,Bombay,NA,Industrial Area,13.6,24.8,NA,231
170,May - M052001,Maharashtra,Bombay,NA,Industrial Area,6.5,20.7,NA,132
170,June - M062001,Maharashtra,Bombay,NA,Industrial Area,8.1,9.4,NA,186
170,July - M072001,Maharashtra,Bombay,NA,Industrial Area,7.4,10.3,NA,172
170,August - M082001,Maharashtra,Bombay,NA,Industrial Area,6,8.6,NA,166
170,September - M092001,Maharashtra,Bombay,NA,Industrial Area,10,17.3,NA,117
170,October - M102001,Maharashtra,Bombay,NA,Industrial Area,19.2,20.9,NA,167
170,November - M112001,Maharashtra,Bombay,NA,Industrial Area,14.6,21.4,NA,243
170,December - M122001,Maharashtra,Bombay,NA,Industrial Area,26.5,36.9,NA,250
214,January - M012001,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,11.5,25.4,NA,183
214,February - M022001,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,12.9,25.5,NA,185
214,September - M092001,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,11.4,24.5,NA,138
214,October - M102001,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,11.2,24.5,NA,146
214,November - M112001,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,10.1,25.5,NA,144
214,December - M122001,Maharashtra,Chandarpur,Maharashtra Pollution Control Board,NA,11.1,24.9,NA,171
259,January - M012001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",32.4,20.1,NA,355
259,February - M022001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",41.6,37.4,NA,282
259,March - M032001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",44.6,28.5,NA,289
259,April - M042001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",34.3,17,NA,120
259,May - M052001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",35.2,25.1,NA,157
259,June - M062001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",17.9,14.7,NA,188
259,July - M072001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",31,27.5,NA,346
259,August - M082001,Maharashtra,Nashik,"K.R.T.Arts,B.H.Commerce and A.M. Science College","Residential, Rural and other Areas",24.7,16,NA,156
