Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
41,January - M011997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,35.1,34.8,NA,116
40,January - M011997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,38.1,34.7,NA,105
79,January - M011997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",30.1,18.7,NA,194
78,January - M011997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,25.9,18.1,NA,199
77,January - M011997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,20.6,16,NA,146
41,February - M021997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36.1,36.4,NA,113
40,February - M021997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,35.6,37.5,NA,111
79,February - M021997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",35.3,20,NA,261
78,February - M021997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,32.9,19,NA,187
77,February - M021997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,24.5,14.9,NA,177
40,March - M031997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,34.4,33.6,NA,120
41,March - M031997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,34.4,34.9,NA,129
79,March - M031997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,181
78,March - M031997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,35.2,23.8,NA,182
77,March - M031997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,27,16.6,NA,73
40,April - M041997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,30.3,37.5,NA,124
41,April - M041997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,29.1,35.7,NA,117
79,April - M041997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",30.7,18.3,NA,210
78,April - M041997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,27.8,16,NA,165
77,April - M041997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,26.5,16.4,NA,70
40,May - M051997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,28.5,32.4,NA,114
41,May - M051997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,31.7,32.8,NA,126
79,May - M051997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",44.4,41.1,NA,238
78,May - M051997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,28.9,17.8,NA,212
77,May - M051997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,24.9,15.7,NA,144
40,June - M061997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,29.8,29.6,NA,115
41,June - M061997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,31.5,29.6,NA,106
79,June - M061997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",31.6,21.9,NA,226
78,June - M061997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,29,17.7,NA,124
77,June - M061997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,25.5,15.4,NA,120
40,July - M071997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,25.7,22.7,NA,128
41,July - M071997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,26.3,22.6,NA,81
79,July - M071997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",28,18.4,NA,216
78,July - M071997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,24.5,15.6,NA,147
77,July - M071997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,23.6,14.9,NA,143
41,August - M081997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,31.7,28.1,NA,71
40,August - M081997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,32.5,27.4,NA,103
79,August - M081997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",25.2,18.1,NA,179
78,August - M081997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,21.7,14.2,NA,157
77,August - M081997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,22.4,14,NA,141
40,September - M091997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36.7,25.8,NA,125
41,September - M091997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,35,24.8,NA,90
79,September - M091997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",31.4,19.4,NA,227
78,September - M091997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,20.2,13.8,NA,201
77,September - M091997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,20.7,14.1,NA,96
40,October - M101997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,33.2,24.8,NA,92
41,October - M101997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36.3,26.8,NA,80
79,October - M101997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",27.4,24.4,NA,239
78,October - M101997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,26.5,23.5,NA,243
77,October - M101997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,25.2,21.7,NA,50
40,November - M111997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,31.2,25.3,NA,96
41,November - M111997,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,29.4,23.2,NA,78
79,November - M111997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",25.8,28.3,NA,211
78,November - M111997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,29.2,23.1,NA,226
77,November - M111997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,29.2,24.1,NA,70
79,December - M121997,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",39.1,29,NA,315
78,December - M121997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,37.2,30.1,NA,193
77,December - M121997,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,35.5,30,NA,190
